x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,y
115.645063,66.12571169,93.57880326,49.51935135,82.63216214,120.0975127,64.10868382,92.72055948,55.98882886,82.77162677,0.955,99.6,6.240162951,0.908515183,1.25061656,0.0662736,5.566921912
99.23267473,56.38553724,79.86111349,42.8471375,70.6679164,102.9522923,54.67401843,79.1116076,48.27827387,70.76677638,0.955,83,5.199930546,0.901497931,1.245792171,0.0598259,5.471468355
82.43549208,46.78075351,66.07108658,35.65473857,58.66566637,85.43279621,45.38568725,65.44054132,40.04710896,58.73472357,0.955,66.4,4.159698591,0.894397668,1.240282201,0.0532978,5.375700502
125.6143144,79.34893343,102.9425985,46.26538093,94.77072707,129.8477406,77.03045451,102.1160969,52.81728612,94.63621655,0.83,99.6,7.206886045,0.900642933,1.266224308,0.0748029,5.625933944
107.6222637,67.25855203,87.62092773,40.36371166,80.71312258,111.130366,65.27354884,86.89024848,45.85681713,80.55915455,0.83,83,6.005501177,0.893499551,1.258894025,0.0671266,5.514957997
89.22442537,55.34173535,72.24107631,33.88269003,66.63596535,92.03045305,53.70821994,71.61917742,38.3222331,66.48229764,0.83,66.4,4.804116068,0.885944823,1.251643218,0.0593312,5.400777338
122.5870072,67.8153289,101.3499577,54.77167834,86.07255501,127.080711,66.06172824,100.1955691,61.01898276,86.40138916,1.124,99.6,5.313805246,0.838358202,1.212062744,0.183338,5.628196661
105.2647794,57.71362048,86.44781063,47.55115892,73.56400679,109.0114041,56.22127154,85.43100558,52.79013253,73.81798238,1.124,83,4.427996224,0.831594809,1.208068921,0.176719,5.529822697
87.4849985,47.77482631,71.43159656,39.71017219,61.01155037,90.4972968,46.55700555,70.5703356,43.94029125,61.2037693,1.124,66.4,3.542187285,0.825143596,1.203811512,0.169995,5.428787075
134.1749116,83.2553226,112.4627182,50.91958903,100.2285189,138.5643594,80.9863457,111.3272781,57.57801366,100.1790169,0.955,99.6,6.240162762,0.832867799,1.240774565,0.194453,5.727261415
114.965498,70.54478153,95.67426378,44.42071649,85.35168702,118.5666052,68.59465976,94.66893352,49.97194544,85.2519749,0.955,83,5.199930023,0.826282793,1.234849496,0.186303,5.619154175
95.29103057,58.01649989,78.78558123,37.27453068,70.44134345,98.14956349,56.41133938,77.92949652,41.73822412,70.32408075,0.955,66.4,4.159697439,0.81987421,1.228871708,0.177911,5.505357874
146.6441615,99.89799273,124.503983,46.74616876,115.480049,150.9608432,97.33573211,123.4261225,53.62511105,115.2107691,0.83,99.6,7.206886187,0.82771128,1.270286598,0.205509,5.851025979
125.390039,84.38118958,105.6734943,41.00884942,98.05080606,128.8501409,82.17146422,104.710407,46.67867666,97.7310231,0.83,83,6.005500992,0.822130246,1.258916109,0.195746,5.728305489
103.6888674,69.02220251,86.75364161,34.66666491,80.57775748,106.3823912,67.20072154,85.92453494,39.18166963,80.26127808,0.83,66.4,4.804116075,0.816377469,1.247596734,0.185621,5.594140458
116.5826568,60.46894851,94.51663624,56.11370829,79.17351794,121.0321032,58.74865074,93.33071237,62.28345247,79.50980157,1.124,99.6,5.313804932,0.829462072,1.207003666,0.179061,5.587314379
100.2025203,51.61738586,80.72529488,48.58513439,67.81243066,103.9333963,50.15803949,79.68621107,53.77535678,68.08315841,1.124,83,4.427996161,0.822782252,1.203663037,0.173058,5.498251436
83.37759069,42.92296905,66.82877492,40.45462163,56.40784293,86.3913906,41.7360486,65.95341917,44.655342,56.6211626,1.124,66.4,3.542186842,0.816599668,1.199970572,0.166996,5.402665029
126.9284399,74.60260675,104.3608918,52.32583317,92.04455113,131.2248754,72.34068378,103.1905479,58.88419164,91.96874766,0.955,99.6,6.24016267,0.823039857,1.234617683,0.189387,5.682856315
90.35103217,52.28832942,73.33557831,38.06270275,64.975897,93.19607254,50.70356889,72.46360675,42.49250364,64.86773677,0.955,66.4,4.159697594,0.810340526,1.22460582,0.174261,5.478794266
108.8666337,63.35793491,88.89379589,45.50869882,78.52750119,112.4257396,61.42304172,87.86365433,51.00269793,78.42394103,0.955,83,5.199929633,0.816467182,1.229769787,0.181909,5.584295528
138.1053047,89.9339934,115.095227,48.17131127,105.9910972,142.2697299,87.35823289,113.9795794,54.91149701,105.6620652,0.83,99.6,7.206885939,0.817360313,1.261358742,0.199734,5.804897005
118.2253211,76.08010801,97.80186323,42.14521306,90.12851236,121.609661,73.87308555,96.8111526,47.73657542,89.78527736,0.83,83,6.005500564,0.81166348,1.251866714,0.19068,5.683024564
97.89904283,62.38951044,80.42893675,35.5095324,74.22602123,100.5618091,60.57920733,79.58161265,39.98260178,73.90674126,0.83,66.4,4.804115915,0.806092385,1.241899259,0.181367,5.558279781
110.6810681,53.13658807,87.68586426,57.54448003,72.31808142,115.1132643,51.46572274,86.46930759,63.64754151,72.68156991,1.124,99.6,5.313804438,0.81978771,1.201646947,0.174446,5.549681561
95.22127506,45.53660322,75.00356629,49.68467184,62.0981605,98.95364536,44.12706285,73.94327782,54.82658251,62.40259036,1.124,83,4.427995537,0.813280273,1.198792266,0.169128,5.461660625
119.7779763,65.93707222,96.25514661,53.84090411,83.88404026,124.0159075,63.69562249,95.05057329,60.32028496,83.80238414,0.955,99.6,6.240162031,0.812269412,1.228502467,0.183909,5.641235023
102.8412827,56.16246683,82.1088191,46.67881583,71.72207211,106.3778863,54.2557747,81.05480134,52.12211163,71.62981191,0.955,83,5.199929625,0.805856596,1.224483611,0.177187,5.544525274
85.46654958,46.55610459,67.88090488,38.910445,59.52625292,88.31232977,45.00225169,66.99401411,43.31007808,59.43894438,0.955,66.4,4.159697684,0.800097674,1.220002282,0.170362,5.44510304
129.6662137,79.92949441,105.6772842,49.73671928,96.50840084,133.7173659,77.35748428,104.5240651,56.35988159,96.14411148,0.83,99.6,7.206885017,0.805942605,1.252650707,0.193468,5.753929166
111.1318603,67.74947758,89.92145212,43.38238267,82.21027181,114.4651965,65.56007896,88.90384863,48.90511756,81.86178481,0.83,83,6.005499883,0.80027522,1.24467484,0.185224,5.640217534
92.15871294,55.73597521,74.09625567,36.42273773,67.87688779,94.80723219,53.94981881,73.23168972,40.85741338,67.5689566,0.83,66.4,4.804115683,0.795003046,1.23585612,0.176821,5.518544519
116.5684098,68.1416921,96.36854861,48.42671767,84.28393132,122.0056991,66.83460582,95.89427044,55.17109328,85.22497025,1.124,99.6,5.313811039,1.076245866,1.284229217,-0.262103,5.11414087
99.86198327,58.08303242,82.21618528,41.77895084,72.00934937,104.4366937,56.95942153,81.78860062,47.47727214,72.78517891,1.124,83,4.428000454,1.064717923,1.282210379,-0.2661,4.99537452
128.2845814,82.15571557,107.35743,46.12886582,97.53200418,133.6708671,80.02700417,106.839758,53.64386292,97.90829181,0.955,99.6,6.240167899,1.050850121,1.316193386,-0.254802,5.067965728
82.8120312,48.15099186,67.9775127,34.66103935,59.70467164,86.52564964,47.21744513,67.60442405,39.3082045,60.32017997,1.124,66.4,3.542190362,1.051518777,1.280301864,-0.270148,4.869888056
109.6332119,69.71219827,91.33782277,39.92101359,83.0192028,114.1374123,67.83393427,90.86596508,46.303478,83.26842694,0.955,83,5.199934076,1.040106987,1.316593975,-0.259714,4.955499754
90.6293144,57.43684354,75.24866706,33.19247086,68.50100049,94.26267334,55.85351138,74.83511753,38.40916196,68.65656536,0.955,66.4,4.159700616,1.028272235,1.317204107,-0.26479,4.836330219
140.34129,97.80228023,119.1588382,42.53900976,111.9819501,145.4042963,95.09450945,118.6822862,50.30978684,111.8644384,0.83,99.6,7.206890521,1.034474576,1.360451909,-0.247105,5.157779002
119.6849714,82.84728619,101.1503732,36.83768523,95.1265146,123.8396398,80.55280382,100.7292101,43.28683601,94.98174915,0.83,83,6.005504884,1.026910474,1.357435198,-0.253133,5.059501597
98.68662159,68.03315097,83.08571355,30.65347062,78.25097451,101.9816996,66.18474347,82.72714889,35.79695616,78.11706219,0.83,66.4,4.804119256,1.018380136,1.354247658,-0.259416,4.951542241
110.3855356,60.88606419,89.48719516,49.49947143,77.385888,115.8070836,59.59923507,88.98382147,56.20784857,78.33518459,1.124,99.6,5.313810888,1.073351296,1.281803782,-0.264584,5.089457674
94.65646272,52.06075783,76.46281584,42.59570488,66.25932613,99.23117312,50.95694628,76.0128135,48.27422684,67.04835523,1.124,83,4.42800056,1.061241921,1.280082104,-0.268204,4.974090345
78.60036004,43.35801256,63.35850813,35.24234748,55.10546172,82.32147922,42.44449591,62.9698833,39.8769833,55.73682368,1.124,66.4,3.542190342,1.047589544,1.278214289,-0.271856,4.853439901
120.8408341,73.58280506,99.2051172,47.25802903,89.3354814,126.1881217,71.43459463,98.65418353,54.75352711,89.68577033,0.955,99.6,6.240168688,1.047350714,1.314770988,-0.257758,5.041703009
103.3730888,62.60456368,84.52799627,40.76852509,76.19407204,107.8585373,60.72224898,84.03151908,47.13628834,76.43434509,0.955,83,5.199935191,1.036217724,1.315522182,-0.262259,4.934901458
85.57230723,51.78195188,69.78669828,33.79035535,63.04540366,89.20116865,50.2059703,69.35663294,38.99519835,63.20436975,0.955,66.4,4.159701291,1.024074401,1.316225337,-0.266891,4.820802602
131.5931593,87.97629763,109.7005623,43.61686169,102.5152515,136.569907,85.26402933,109.1996475,51.30587766,102.3659886,0.83,99.6,7.206890757,1.031865989,1.357647573,-0.250513,5.139332946
112.3424842,74.6884918,93.25477502,37.65399245,87.23982262,116.4513937,72.40339268,92.81513423,44.04800099,87.08605968,0.83,83,6.005505447,1.02384495,1.355260668,-0.256105,5.044393087
92.76702817,61.52850637,76.75673261,31.2385218,71.94134697,96.04485595,59.69592076,76.38510761,36.34893519,71.81223249,0.83,66.4,4.804119107,1.01486173,1.35246,-0.2619,4.939330811
104.2746804,53.63404016,82.60234102,50.64064024,70.51425357,109.6924707,52.37968621,82.06851918,57.3127845,71.48394771,1.124,99.6,5.313811373,1.06864649,1.278882622,-0.267277,5.066554798
89.50945388,46.04643081,70.7065046,43.46302306,60.53410517,94.09241217,44.9745707,70.23369176,49.11784147,61.34718452,1.124,83,4.428000782,1.056032971,1.277555153,-0.270481,4.957126869
113.4570928,65.00015236,91.04390267,48.45694042,81.15246583,118.7758791,62.8492317,90.45890683,55.92664735,81.49144748,0.955,99.6,6.240168839,1.042266596,1.313204716,-0.260968,5.02141977
97.16396933,55.49122295,77.71129269,41.67274638,69.38213841,101.6389139,53.62068678,77.19007819,48.01822712,69.62676248,0.955,83,5.199935692,1.030795912,1.314220198,-0.265011,4.916501235
80.55505258,46.12518869,64.3194624,34.42986388,57.60180999,84.18841884,44.56803224,63.87317924,39.6203866,57.77482778,0.955,66.4,4.159700735,1.018371347,1.314850908,-0.269153,4.807186821
122.9020461,78.12631117,100.2295735,44.7757349,93.05155613,127.8075366,75.42529399,99.70292163,52.38224262,92.88604153,0.83,99.6,7.206891679,1.02788847,1.354854981,-0.254223,5.122916532
86.88419135,55.01132511,70.4203084,31.87286624,65.63561385,90.15451838,53.19967055,70.03515069,36.95484783,65.51795316,0.83,66.4,4.804119577,1.00994226,1.35043897,-0.264572,4.928488083
105.0472577,66.51012513,85.34939063,38.53713252,79.35583597,109.1224137,64.24519893,84.89039118,44.87721477,79.20427052,0.83,83,6.005506079,1.019390715,1.352989996,-0.259323,5.030528684
124.4869458,65.14371408,99.80382919,59.34323169,84.92479131,129.8364895,63.44321932,98.9380898,66.39327019,85.57430938,1.124,99.6,5.313807086,0.923615524,1.229327308,-0.0526023,5.641399401
106.7979283,55.6002109,85.15032053,51.19771743,72.66611671,111.264625,54.15909267,84.39440693,57.10553233,73.19427011,1.124,83,4.427997752,0.913744287,1.226825338,-0.0578617,5.553830149
135.6690698,80.34203567,110.5027107,55.32703417,98.78438039,140.8528353,78.19756829,109.6698118,62.65526699,99.08265729,0.955,99.6,6.240165383,0.917751684,1.249375552,-0.0441842,5.727811344
88.66411788,46.19509436,70.39114801,42.46902351,60.35143553,92.25847878,45.02257843,69.75500572,47.23590035,60.76787855,1.124,66.4,3.542188547,0.90349515,1.223937714,-0.0632004,5.467238294
96.27513044,56.15556673,77.48094963,40.11956371,69.52875463,99.72022349,54.65999115,76.85286508,45.06023234,69.68006859,0.955,66.4,4.159698958,0.89864382,1.237438539,-0.0574404,5.521654896
116.2061177,68.1753649,94.03917735,48.03075278,84.18561583,120.5092995,66.34751122,93.30308809,54.16178825,84.40144063,0.955,83,5.199931757,0.908516584,1.24365115,-0.0507612,5.62734269
126.4776478,81.04935494,103.6162804,45.42829283,96.19211921,130.5963067,78.91164116,102.9056508,51.68466554,96.13986301,0.83,83,6.005502191,0.901982069,1.258649034,-0.043064,5.647395478
147.8915421,95.96759969,122.0526402,51.92394239,113.2755805,152.8915392,93.49309931,121.257316,59.39843984,113.2925793,0.83,99.6,7.206888011,0.911644222,1.265137234,-0.0353657,5.76220068
104.5672097,66.33318361,85.10300848,38.23402604,79.07785896,107.8397854,64.56105816,84.49122255,43.27872729,78.98730059,0.83,66.4,4.804117092,0.89161311,1.252514289,-0.0509576,5.529683527
118.5275998,57.8808125,92.96319291,60.64678733,78.09640827,123.8433902,56.22007025,92.07108422,67.62331995,78.7611769,1.124,99.6,5.313806994,0.915836907,1.225526952,-0.0562013,5.610142772
101.7716786,49.57853329,79.42770659,52.19314534,66.97624841,106.2263697,48.17686725,78.65219445,58.04950246,67.5267014,1.124,83,4.427997684,0.905819052,1.223377584,-0.0609257,5.531677154
84.58746021,41.40219198,65.79274612,43.18526823,55.79728139,88.18481702,40.26695272,65.1431282,47.9178643,56.23957415,1.124,66.4,3.542188296,0.895549809,1.220751054,-0.065695,5.445876211
128.4915992,71.7245748,102.3906537,56.76702436,90.64691625,133.6258626,69.60036091,101.5269654,64.02550167,90.94219481,0.955,99.6,6.240164069,0.90959304,1.244438872,-0.0485457,5.69232817
110.1612676,61.01455116,87.25725642,49.14671643,77.39678997,114.4426943,59.21242271,86.49769796,55.23027156,77.62251323,0.955,83,5.199931637,0.900088481,1.23939371,-0.0545003,5.594947397
91.37714064,50.4486203,72.03505741,40.92852034,64.09146042,94.82073207,48.97877361,71.39049551,45.84195846,64.25942643,0.955,66.4,4.159699042,0.890107978,1.233889073,-0.0605101,5.494660557
139.4464446,85.95109511,112.6183124,53.49534953,103.7828783,144.3804439,83.47059559,111.7893477,60.90984831,103.7738784,0.83,99.6,7.206886969,0.902518599,1.259949419,-0.0402965,5.719598387
119.3684383,72.72757305,95.73396237,46.64086526,88.27452814,123.4548455,70.59518452,94.9981524,52.85966097,88.21507151,0.83,83,6.005502413,0.892581566,1.254577434,-0.047324,5.611289184
98.80888235,59.7067214,78.77840798,39.10216095,72.74077505,102.0739574,57.94546984,78.1492811,44.12848756,72.65496569,0.83,66.4,4.80411745,0.882132491,1.249370347,-0.0544889,5.50096435
112.6815196,50.64956569,86.13010564,62.03195393,71.32688366,117.9785508,49.04890636,85.21157614,68.92964443,72.0254545,1.124,99.6,5.31380735,0.90663047,1.221178775,-0.0600475,5.58004239
96.8376867,43.58491025,73.70973043,53.25277645,61.33583573,101.2923778,42.23694708,72.91474807,59.05543069,61.92209065,1.124,83,4.427997733,0.896529254,1.219376471,-0.0641854,5.506127599
121.4206406,63.10080715,94.2810327,58.31983345,82.54075163,126.5203962,61.01627619,93.38570756,65.50411999,82.85098285,0.955,99.6,6.240165508,0.899974507,1.23914666,-0.0532132,5.654187527
86.54140561,44.74422296,66.58804616,41.79718265,58.67661717,89.9939994,43.31120612,65.92713,46.68279328,58.87213721,0.955,66.4,4.159698636,0.880263377,1.229900185,-0.063759,5.465161024
104.1996729,53.85328694,80.47564877,50.34638596,70.63541559,108.4728444,52.08955954,79.6922957,56.38328481,70.88398781,0.955,83,5.199931926,0.890261105,1.234844975,-0.0584792,5.55945317
112.3319803,64.39251103,87.84961778,47.93946924,80.37233411,116.40039,62.27775365,87.08827179,54.12263638,80.31863245,0.83,83,6.005502961,0.881702484,1.250314934,-0.0518588,5.575489857
131.098857,75.9083379,103.1831117,55.19051905,94.30517759,135.9825924,73.43766847,102.3196462,62.54492393,94.28597645,0.83,99.6,7.206887983,0.891831962,1.254719593,-0.0455767,5.674370864
93.10380745,53.07290861,72.4510124,40.03089884,66.41654156,96.37264019,51.33303491,71.80462264,45.03960528,66.34623667,0.83,66.4,4.804117101,0.871268018,1.245975523,-0.0582283,5.472482505
129.4786949,64.16877039,102.6238491,65.30992455,85.93874524,134.7472247,62.35718543,101.419965,72.3900393,86.48719852,1.124,99.6,5.313806145,0.83104456,1.203694257,0.0661697,5.738259209
111.2038719,54.71017072,87.53665024,56.49370113,73.54140443,115.6158145,53.17349118,86.48060767,62.44232333,73.98759896,1.124,83,4.427996293,0.821777746,1.201052911,0.0604949,5.648030241
92.40549055,45.4122402,72.3286905,46.99325035,61.07665698,95.96759969,44.16299174,71.43732785,51.80460795,61.43119439,1.124,66.4,3.542187097,0.812714938,1.198191243,0.0547555,5.551771572
140.5055447,79.55445691,113.1908831,60.95108778,99.87148617,145.5933093,77.16846392,112.0199619,68.42484541,99.97674572,0.955,99.6,6.240163797,0.828010613,1.22840753,0.0759656,5.839420916
120.4447959,67.49999707,96.31311825,52.94479887,85.14826336,124.660972,65.46789445,95.27987111,59.19307751,85.19892028,0.955,83,5.199930588,0.819059194,1.223535431,0.0688053,5.73891463
99.85298823,55.61161219,79.32766716,44.24137604,70.35873753,103.2245754,53.95401967,78.44961684,49.27055572,70.37753824,0.955,66.4,4.15969744,0.810200626,1.217996025,0.0614975,5.628032231
152.5209992,96.04260719,124.7178525,56.47839198,114.8687379,157.4242483,93.37458892,123.6136358,64.04965936,114.7244754,0.83,99.6,7.206886539,0.826280029,1.247640338,0.085591,5.942792037
130.5430543,81.11986492,105.8784306,49.42318939,97.59426138,134.5582117,78.83813528,104.89278,55.7200764,97.41149408,0.83,83,6.005501528,0.817635025,1.239070605,0.076991,5.815787906
108.029553,66.37481131,86.94449721,41.65474165,80.25972519,111.2068678,64.50367449,86.09661594,46.70319327,80.07140558,0.83,66.4,4.804116829,0.808681986,1.230231051,0.0681939,5.686715309
123.6543625,56.8636368,95.80720552,66.7907257,79.12721204,128.8966397,55.10163443,94.57231921,73.79500523,79.69996951,1.124,99.6,5.313805648,0.820908377,1.199472582,0.0620871,5.70464322
106.2826253,48.6541391,81.82821074,57.62848624,67.86363451,110.689316,47.16396566,80.75027152,63.52535034,68.33908244,1.124,83,4.427996639,0.811751631,1.197313918,0.0570211,5.616170673
133.4353406,70.91449379,105.1013347,62.52084681,91.75477606,138.4668496,68.55602797,103.8955327,69.91082165,91.85963518,0.955,99.6,6.240163344,0.817040801,1.223369542,0.0710815,5.802092437
95.01875481,49.89281399,73.88654042,45.12594082,64.93479426,98.38884035,48.26710332,72.99199636,50.12173703,64.974349,0.955,66.4,4.159697566,0.799560882,1.214094421,0.0580358,5.600980975
114.4846955,60.32470923,89.54372579,54.15998631,78.378038,118.6783693,58.32440788,88.48532594,60.35396142,78.44239502,0.955,83,5.199931161,0.808155629,1.219090893,0.0646043,5.703696876
144.1801651,86.024601,115.3130883,58.15556409,105.409789,148.9963938,83.36408348,114.1697654,65.6323103,105.2415202,0.83,99.6,7.20688653,0.814596108,1.241008113,0.0800045,5.894962333
123.5275969,72.78338185,98.01209728,50.74421505,89.6981202,127.5022473,70.51605307,96.99776111,56.98619422,89.51145115,0.83,83,6.005501689,0.80589578,1.233600488,0.07215,5.776627991
102.3469876,59.7209721,80.6251508,42.62601553,73.92964394,105.5137985,57.86881056,79.75818469,47.64498789,73.75047319,0.83,66.4,4.804116577,0.797122364,1.225815727,0.0641768,5.650480759
117.9605461,49.60036165,88.99741325,68.36018441,72.38708978,123.1960696,47.90714057,87.73267632,75.28892904,73.00345025,1.124,99.6,5.313805741,0.809668483,1.194780708,0.0577633,5.671087096
101.4671438,42.63598845,76.1235247,58.83115533,62.24637356,105.8835913,41.21106935,75.02487021,64.67252194,62.76857666,1.124,83,4.427996033,0.800685727,1.192962989,0.0533593,5.586531939
126.4881517,62.2785008,97.0138659,64.20965095,83.68171778,131.4874017,59.96564744,95.77370784,71.52175423,83.80623219,0.955,99.6,6.240162866,0.804916172,1.217966879,0.0658888,5.764641174
108.6221122,53.15391525,82.77386717,55.46819697,71.64331423,112.8097795,51.20169488,81.69110799,61.60808464,71.73772309,0.955,83,5.199930266,0.796200747,1.214178541,0.0601608,5.670103909
90.25652565,44.18009184,68.44326756,46.07643382,59.53890311,93.64011108,42.60141102,67.53312677,51.03870006,59.61431104,0.955,66.4,4.159698078,0.787954278,1.209711141,0.0543974,5.572672952
135.9623462,75.97884788,105.9068507,59.98349835,95.97334733,140.7170746,73.34503714,104.7244667,67.3720375,95.80238297,0.83,99.6,7.206886816,0.80163536,1.234169667,0.0740432,5.849496299
116.6029103,64.42619115,90.14236909,52.17671914,81.81843087,120.5558056,62.19321639,89.09989787,58.36258919,81.64741279,0.83,83,6.005501278,0.792981801,1.227784484,0.0670226,5.736206421
96.72892582,53.0557316,74.30134164,43.67319422,67.61346301,99.90098863,51.2374736,73.41614084,48.66351503,67.45864528,0.83,66.4,4.804116592,0.784485089,1.220958615,0.0599511,5.616617964
136.8864328,51.96714496,100.7159645,84.91928783,80.27357423,143.3678426,50.75029842,100.2243435,92.61754423,81.62281316,1.124,99.6,5.313810347,1.012027959,1.144633665,-0.23322,10.57180269
147.1167087,65.60643857,109.3697317,81.51027017,92.77652863,153.4885959,63.90249377,108.8828759,89.58610216,93.76452782,0.955,99.6,6.240168329,1.004823316,1.157815552,-0.236162,10.56078434
116.0576043,44.86093507,85.64449994,71.19666923,68.59315814,121.4986513,43.84526099,85.23579686,77.65339034,69.72972444,1.124,83,4.428000435,1.008488597,1.143870648,-0.231679,10.5629081
158.5110953,80.58956042,118.9482577,77.92153483,106.5634054,164.6414641,78.51635017,118.4929378,86.12511398,107.2247215,0.83,99.6,7.206892012,0.998437358,1.171808505,-0.239474,10.46033833
124.6039545,56.19419486,92.84191793,68.40975968,78.99744808,129.9490008,54.76920251,92.43501804,75.17979825,79.82913526,0.955,83,5.199934927,1.001316033,1.157763845,-0.234144,10.55548678
134.1119171,68.6443156,100.8065474,65.46760145,90.46684942,139.2551755,66.90721807,100.4240109,72.34795745,91.02320388,0.83,83,6.005505989,0.995001481,1.170213953,-0.236927,10.45711514
101.9546925,46.83753287,76.29784654,55.11715967,65.20991943,106.2541239,45.69366849,75.97161399,60.56045546,65.88048697,0.955,66.4,4.159701142,0.997832809,1.156251611,-0.232121,10.55853866
109.5709571,56.76785208,82.65502306,52.80310502,74.36888708,113.7083679,55.37083738,82.34663003,58.33753053,74.81668089,0.83,66.4,4.804119406,0.991596084,1.16844392,-0.234364,10.45527071
130.7425713,45.17664413,93.69719194,85.5659272,73.69861986,137.238968,44.03675353,93.19982797,93.20221451,75.10415837,1.124,99.6,5.313810274,1.009941683,1.141682646,-0.231795,10.60059651
118.3423372,49.34518598,85.93094751,68.99715118,72.34423638,123.6941223,47.9826718,85.5187757,75.71145054,73.21982198,0.955,83,5.199934926,0.999290518,1.154355946,-0.232678,10.58571923
96.92844284,41.3705372,70.76282448,55.55790564,59.88983908,101.2278743,40.27790352,70.43336056,60.94997073,60.59456043,0.955,66.4,4.159701077,0.99585794,1.152828497,-0.230941,10.58617514
149.6444615,70.91831742,109.3608178,78.7261441,97.16036545,155.7980798,68.91209385,108.8963074,86.88598596,97.87408917,0.83,99.6,7.206892026,0.996230321,1.168327497,-0.237424,10.49222052
139.6287187,57.36971036,101.0858084,82.25900837,84.78937982,146.0133513,55.73889786,100.5911858,90.27445347,85.83038235,0.955,99.6,6.240168398,1.002794544,1.155241806,-0.234412,10.59185053
126.6989199,60.6012591,92.81032192,66.09766079,82.6338127,131.8564327,58.92206896,92.42141416,72.93436375,83.23352355,0.83,83,6.005505842,0.992809643,1.166702063,-0.235204,10.4874381
103.6206135,50.34675953,76.25259967,53.273854,68.10471086,107.7640235,48.99782581,75.94016631,58.76619766,68.58655836,0.83,66.4,4.804119403,0.989462035,1.164906975,-0.232975,10.48335465
132.2922234,49.22502382,92.79679727,83.06719954,76.91409033,138.6836242,47.68639217,92.29503244,90.99723205,78.01880286,0.955,99.6,6.240168513,1.000108171,1.151513742,-0.232644,10.62701467
112.2082179,42.57328321,79.01540152,69.63493468,65.7849281,117.5592559,41.28892992,78.59848833,76.27032601,66.71237192,0.955,83,5.199934793,0.996624769,1.15011865,-0.231198,10.61891933
140.9105852,61.30055388,99.77298006,79.61003132,87.83723099,147.0829554,59.38096251,99.2995525,87.70199286,88.61496013,0.83,99.6,7.206892033,0.993416322,1.163992231,-0.235344,10.52839395
119.3961925,52.60313385,84.8134496,66.7930587,74.86748675,124.5627004,50.99835057,84.41837063,73.56434984,75.51980052,0.83,83,6.005505916,0.990040165,1.16234916,-0.233458,10.52250898
97.75802287,43.96204635,69.84940732,53.79597652,61.89403852,101.9044434,42.67424301,69.53315078,59.23020036,62.41764313,0.83,66.4,4.804119474,0.98675833,1.160541782,-0.231568,10.52299901
118.6123642,41.6726658,79.01150496,76.93969836,67.31923192,121.3111326,40.53097693,78.41126789,80.78015565,67.45769548,0.955,66.4,4.159701214,0.832933495,1.089397563,-0.0187661,12.47034621
125.5213021,51.33340849,84.63986605,74.18789364,76.06270637,128.0618003,49.89889004,84.06073652,78.16291029,75.95319346,0.83,66.4,4.804119362,0.835765996,1.099115386,-0.0205757,12.40198002
153.9191419,61.8542616,103.295733,92.06488032,92.54255504,157.0874617,60.0681052,102.5839434,97.01935648,92.40789069,0.83,83,6.005505515,0.837878231,1.099097583,-0.0224889,12.40738445
119.7674797,44.97824782,78.23808213,74.78923185,69.90799178,122.3079779,43.61446276,77.65406948,78.6935151,69.84563447,0.83,66.4,4.804119507,0.827972354,1.09626724,-0.0193999,12.41823228
146.7649206,53.89588886,95.30699631,92.86903178,84.85223278,149.9332404,52.19577133,94.58686282,97.73746906,84.77492769,0.83,83,6.005505526,0.829777229,1.096551051,-0.0210275,12.42545257
139.7562315,46.04822909,87.31613495,93.70800239,77.28422989,142.9207862,44.45919445,86.58878423,98.46159176,77.27972504,0.83,83,6.005505492,0.821231015,1.093259666,-0.0195738,12.44630139
137.3529882,48.23687325,86.46448718,89.11611498,77.94224491,139.1554097,46.80032945,85.64258919,92.35508023,77.58535619,0.83,66.4,4.804119761,0.740618363,1.072017009,0.0996322,13.19399356
131.6951666,42.00172459,80.0581479,89.693442,71.89953859,133.4863516,40.65106584,79.23290492,92.83528573,71.59616108,0.83,66.4,4.804119675,0.730855679,1.069354972,0.100627,13.19931841
132.9560397,54.56930825,99.75860112,78.3867315,80.69821875,138.7098768,53.36941165,99.2953495,85.3404652,81.81623338,1.124,99.6,5.313810088,0.977796764,1.132442184,-0.0616584,11.522639
112.7602775,47.02662649,84.84461929,65.733651,68.93784349,117.605762,46.02422889,84.45780766,71.58153315,69.88473994,1.124,83,4.428000096,0.975298485,1.133552048,-0.0600991,11.52943986
99.45544847,48.70664435,75.94273418,50.74880413,65.62291239,103.3078308,47.5981082,75.63270151,55.70972258,66.16801573,0.955,66.4,4.159700881,0.968888405,1.147890676,-0.0605065,11.52534888
143.4308372,68.41494208,108.8424156,75.01589514,93.42024046,149.0871646,66.76627868,108.3839929,82.3208859,94.20657398,0.955,99.6,6.240169401,0.973777816,1.146253299,-0.0645747,11.52081286
121.5046505,58.53285402,92.40019762,62.97179645,79.52345283,126.2728714,57.15286617,92.01535252,69.12000526,80.19286792,0.955,83,5.19993418,0.971232039,1.147110154,-0.0625442,11.51650202
155.0892589,83.53285036,118.8298857,71.55640857,107.3849865,160.5010501,81.5316517,118.3983272,78.9693984,107.8547845,0.83,99.6,7.206892173,0.970385083,1.160976578,-0.067778,11.4304964
